Date,Predicted_Price,Std_unscaled_approx,CI95_lower,CI95_upper
2026-04-28,386.6910555933595,8.245184149761082,370.5307916139273,402.85131957279174
2026-04-29,389.2559691469578,7.827864901767384,373.91363586364855,404.59830243026704
2026-04-30,389.3372168112535,9.577611480607612,370.56544325134524,408.1089903711617
2026-05-01,381.34281129045644,8.983373093353284,363.73572356779783,398.94989901311504
2026-05-02,383.926099578792,9.396193914281698,365.5098979150454,402.34230124253855
2026-05-03,384.9569079535729,9.887042369682895,365.5786609953729,404.3351549117729
2026-05-04,380.6951090129576,9.538347948589543,362.0002905617106,399.38992746420456
2026-05-05,380.0567222986511,9.726904419850449,360.99233995468074,399.12110464262145
2026-05-06,386.6030562823464,8.219830754868497,370.4924840437895,402.71362852090334
2026-05-07,381.79807739252846,8.494981724573933,365.1482191630376,398.4479356220193
2026-05-08,385.6054078939751,8.313764464222626,369.3107289681498,401.9000868198004
2026-05-09,387.9756062352799,9.408373407786577,369.5355332029138,406.41567926764594
2026-05-10,381.86334331079684,9.924975870029574,362.4107480581098,401.3159385634839
2026-05-11,371.5014173170133,8.713837812927052,354.422609036553,388.5802255974736
2026-05-12,367.89296127014177,8.919346401381139,350.4113635577978,385.3745589824857
2026-05-13,388.2873784786361,9.696059970507305,369.28345014450133,407.2913068127709
2026-05-14,381.1453042580013,8.563812198941541,364.36054077771115,397.9300677382915
2026-05-15,375.36108020251015,8.163294616097875,359.3613167597686,391.3608436452517
2026-05-16,391.02401746013567,9.146493376585434,373.0972198571941,408.95081506307724
2026-05-17,388.01970559864935,10.040177622643082,368.3413190598839,407.6980921374148
2026-05-18,384.67570329219046,10.012091164008082,365.0523652008029,404.299041383578
2026-05-19,382.33060284437954,8.620000250440734,365.43571280678947,399.2254928819696
2026-05-20,378.7052819246949,8.505859674368255,362.0341033053815,395.37646054400824
2026-05-21,371.46614922150206,8.33204839358475,355.13563445263117,387.79666399037296
2026-05-22,358.6515807277631,8.552415234110793,341.88915488807424,375.4140065674519
2026-05-23,372.88294097760917,8.29503006897983,356.6249807917319,389.14090116348643
2026-05-24,378.8449299086982,8.408028455872662,362.36549695419984,395.32436286319654
2026-05-25,382.1895304623346,7.648161954584106,367.19940848342026,397.1796524412489
2026-05-26,349.45247631926054,9.002087012874231,331.8087099883313,367.09624265018977
2026-05-27,368.49362992430537,7.8803771160703455,353.04837459221386,383.9388852563969
