Date,Predicted_Price,Std_unscaled_approx,CI95_lower,CI95_upper
2026-04-28,74460.19604798933,1397.102372334738,71721.92571549778,77198.46638048088
2026-04-29,76644.15460964578,1412.739304112551,73875.23645404099,79413.07276525056
2026-04-30,77729.56464952893,1256.3557846921901,75267.15255976368,80191.97673929417
2026-05-01,75000.41820521152,1442.9541639078413,72172.28001261005,77828.556397813
2026-05-02,75671.21972884558,1289.6967376853765,73143.46057200345,78198.97888568771
2026-05-03,76124.28305935574,1513.484714938184,73157.90752692503,79090.65859178646
2026-05-04,77185.25611408107,1472.5520027594728,74299.10722331017,80071.40500485197
2026-05-05,73598.95304219994,1454.311552033576,70748.55477791358,76449.3513064863
2026-05-06,75654.24611079069,1585.939877141776,72545.86106994693,78762.63115163444
2026-05-07,77328.1463414766,1364.1978600539446,74654.36766798426,80001.92501496895
2026-05-08,78505.03065994121,1632.5420465428806,75305.30704546986,81704.75427441257
2026-05-09,77614.3775540828,1617.3402854118954,74444.44884392976,80784.30626423586
2026-05-10,78177.46273884606,1462.7166150228302,75310.59085381297,81044.33462387916
2026-05-11,74715.66488708115,1400.5060325888758,71970.72350307587,77460.60627108642
2026-05-12,77988.80211953411,1532.0896744812833,74985.9615364651,80991.64270260313
2026-05-13,78046.06314100011,1701.082982135138,74712.00176130125,81380.12452069897
2026-05-14,77693.82916110338,1337.0258464317794,75073.3066556979,80314.35166650885
2026-05-15,77853.99597492136,1563.89269353556,74788.82261990632,80919.1693299364
2026-05-16,76055.43534519925,1413.4080513628637,73285.2064690691,78825.6642213294
2026-05-17,76914.10681460072,1416.8766004213312,74137.07970723735,79691.13392196408
2026-05-18,75672.5276654567,1248.6511051318716,73225.2164701421,78119.8388607713
2026-05-19,78615.8727456284,1542.556284803813,75592.517983287,81639.22750796979
2026-05-20,78623.96421788355,1600.0926795764403,75487.84019398753,81760.08824177957
2026-05-21,78985.37592247518,1601.4396418385513,75846.6119010569,82124.13994389347
2026-05-22,77047.00647533964,1438.3061857813589,74227.97815246701,79866.03479821228
2026-05-23,77905.52276582114,1637.9731932810464,74695.15429934821,81115.89123229406
2026-05-24,76203.89723476866,1484.1833786657655,73294.9512661308,79112.84320340653
2026-05-25,77957.6924408179,1251.2527767118606,75505.28206290692,80410.10281872889
2026-05-26,79540.8942875222,1564.1657576320706,76475.18573671253,82606.60283833186
2026-05-27,78812.14452149087,1504.4091727910281,75863.55672480876,81760.73231817299
