Date,Predicted_Price,Std_unscaled_approx,CI95_lower,CI95_upper
2026-07-26,64422.30721026864,1328.432582817869,61818.6271920561,67025.98722848119
2026-07-27,64342.596971714804,1173.910748595029,62041.77418340409,66643.41976002551
2026-07-28,64025.211743558124,1387.494095413248,61305.77328778618,66744.65019933008
2026-07-29,65093.75900747207,1234.5202401933332,62674.1437985074,67513.37421643674
2026-07-30,66541.38620443619,1297.6500037149497,63998.03893261662,69084.73347625576
2026-07-31,64844.53427254064,1300.1866710301033,62296.21522414261,67392.85332093867
2026-08-01,65582.81645794105,1251.9076687014624,63129.12251531668,68036.51040056541
2026-08-02,63660.127471194064,1181.3954758915618,61344.63488694804,65975.62005544009
2026-08-03,65124.14451789512,1166.751735385708,62837.353137639526,67410.93589815071
2026-08-04,69297.03868617759,1322.0978421603404,66705.7745315052,71888.30284084998
2026-08-05,67326.1260026843,1158.2310964300236,65056.03476790711,69596.21723746147
2026-08-06,65084.66256697335,1356.863693257137,62425.25859625936,67744.06653768734
2026-08-07,66425.25325652554,1225.860702249022,64022.610430054476,68827.8960829966
2026-08-08,68040.08204501256,1240.248466813242,65609.23971817759,70470.92437184753
2026-08-09,64898.418305129366,1135.8642026829039,62672.16537654257,67124.67123371616
2026-08-10,67174.33885054427,1248.1445798923826,64728.02042645632,69620.65727463222
2026-08-11,66757.52827152619,1193.8592065850617,64417.6072240079,69097.44931904448
2026-08-12,67367.99475318452,1232.358934982939,64952.615624591825,69783.37388177722
2026-08-13,68013.3173760553,1252.3241347463309,65558.80717498221,70467.8275771284
2026-08-14,66742.2911794804,1156.5128131808606,64475.56771798681,69009.01464097398
2026-08-15,64879.841171568194,1407.2746738276671,62121.633494510614,67638.04884862577
2026-08-16,65791.37692637005,1184.5295358643668,63469.741697451944,68113.01215528816
2026-08-17,66728.94579236365,1359.496770094737,64064.38108587944,69393.51049884787
2026-08-18,65853.74407325004,1247.3938556828637,63408.897041575074,68298.59110492501
2026-08-19,66882.29212317568,1304.1593206574353,64326.18682458488,69438.39742176648
2026-08-20,65180.1714974738,1139.8190713923236,62946.16716865296,67414.17582629464
2026-08-21,65980.91689289514,1330.2944989364016,63373.58758614804,68588.24619964225
2026-08-22,64892.854032427866,1198.0041232872327,62544.80909745441,67240.89896740133
2026-08-23,65575.4343750343,1212.2088829495626,63199.54862271362,67951.32012735496
2026-08-24,64463.12665569104,1202.3770744886037,62106.51089385674,66819.74241752534
