Date,Predicted_Price,Std_unscaled_approx,CI95_lower,CI95_upper
2026-07-26,65102.36774279378,1137.5302977833892,62872.84932781522,67331.88615777234
2026-07-27,62460.62028304071,1193.333399441083,60121.72979858744,64799.510767493986
2026-07-28,63984.31840341193,1180.7939266556969,61670.004834003135,66298.63197282073
2026-07-29,63937.29180119105,983.509331235248,62009.64893351089,65864.93466887121
2026-07-30,65898.42821272674,989.6958206031699,63958.660048694706,67838.19637675876
2026-07-31,64857.80576493358,1083.3362537362543,62734.505724463976,66981.10580540319
2026-08-01,63307.65702818121,1061.4809654908843,61227.192565544276,65388.12149081814
2026-08-02,64814.215267369,1165.7123599113788,62529.461025609504,67098.9695091285
2026-08-03,65322.84004069796,1139.2466182039516,63089.95769950916,67555.72238188676
2026-08-04,64356.28227456098,1202.7443543579484,61998.946657410524,66713.61789171144
2026-08-05,63976.02741540253,1345.9913547167896,61337.932836655345,66614.12199414971
2026-08-06,64391.012794742965,1144.5477564124471,62147.74041358844,66634.28517589749
2026-08-07,64769.819317315094,1100.8391427503077,62612.21424475254,66927.42438987765
2026-08-08,66047.85073370543,1071.649341326612,63947.4566206492,68148.24484676166
2026-08-09,62371.93183554621,1225.504622048752,59969.98691344328,64773.87675764914
2026-08-10,65212.35264968498,1150.5078277282514,62957.39874340619,67467.30655596376
2026-08-11,63626.46103503468,1123.8011199449606,61423.851314156775,65829.07075591257
2026-08-12,65230.78199379857,1123.4470025732912,63028.86633021544,67432.6976573817
2026-08-13,65315.51707357023,1176.8576470877308,63008.91847034772,67622.11567679273
2026-08-14,64762.998834309146,1151.3871749413697,62506.32143916274,67019.67622945555
2026-08-15,64245.99439930223,1142.322601542277,62007.08324155327,66484.9055570512
2026-08-16,65036.76400701173,983.1004855837707,63109.9224620837,66963.60555193975
2026-08-17,65062.56065508732,1159.2777459162262,62790.41802501274,67334.7032851619
2026-08-18,65505.97333467032,984.5579435500513,63576.2752246194,67435.67144472124
2026-08-19,66397.86787188842,1053.687612262016,64332.67810089886,68463.05764287798
2026-08-20,65534.518866470964,980.669002789514,63612.44294024871,67456.59479269323
2026-08-21,66528.59502774788,982.6720116462861,64602.59327630564,68454.59677919013
2026-08-22,65802.7049875273,1106.591038773931,63633.82640591562,67971.58356913897
2026-08-23,65236.013740243005,1147.7454351240162,62986.47402397968,67485.55345650633
2026-08-24,63799.116057173414,1163.4004942012596,61518.89298894285,66079.33912540399
