Date,Predicted_Price,Std_unscaled_approx,CI95_lower,CI95_upper
2026-05-15,83198.45404155544,1565.8879665384352,80129.37002331544,86267.53805979544
2026-05-16,82578.00438271287,1422.5021826514733,79789.95133678637,85366.05742863937
2026-05-17,83624.26499793131,1642.7811996687399,80404.47301210108,86844.05698376155
2026-05-18,84885.86961722282,1717.0769177972688,81520.46069965513,88251.27853479052
2026-05-19,85447.91288638063,1363.3197829063915,82775.85521247314,88119.97056028811
2026-05-20,83281.06834275428,1454.13524384103,80431.01563617549,86131.12104933307
2026-05-21,83946.74157255722,1470.708329400876,81064.20621516844,86829.276929946
2026-05-22,84742.7946530178,1578.5668001544718,81648.8605775244,87836.7287285112
2026-05-23,80209.235116854,1530.6510365774684,77209.21421226326,83209.25602144474
2026-05-24,83543.08425437403,1370.9140822230465,80856.14202731807,86230.02648142999
2026-05-25,84037.11481975418,1597.7432892018958,80905.5955163779,87168.63412313045
2026-05-26,84741.74534793997,1360.9393336557534,82074.35326883076,87409.13742704918
2026-05-27,82880.04167673807,1565.1457864063548,79812.412304827,85947.67104864914
2026-05-28,84156.85383018585,1599.0212060814642,81022.82985575037,87290.87780462133
2026-05-29,84607.64120320324,1479.4357581226704,81708.00039984209,87507.28200656439
2026-05-30,82150.37561613173,1677.369472507425,78862.79186125023,85437.95937101323
2026-05-31,82241.13311589239,1663.3643440598375,78980.99890836701,85501.26732341776
2026-06-01,81616.2645525671,1447.3666026022386,78779.47813904061,84453.05096609358
2026-06-02,84734.78446495881,1573.8846457182358,81650.02724353048,87819.54168638714
2026-06-03,81330.24763465989,1487.697419163567,78414.4142732061,84246.08099611367
2026-06-04,84554.20053895726,1398.5897345720527,81813.0150300486,87295.38604786592
2026-06-05,84349.43825933113,1405.3269705532327,81595.04801054401,87103.82850811825
2026-06-06,82595.01494812967,1510.7470308822164,79634.0051778497,85556.02471840964
2026-06-07,84806.2554418099,1733.516415551761,81408.62570071948,88203.88518290033
2026-06-08,82988.46001548489,1546.2467489546666,79957.8720763216,86019.04795464818
2026-06-09,82963.69050407,1488.170807237856,80046.92931903989,85880.4516891001
2026-06-10,83632.08305970846,1404.7317716451937,80878.85937934474,86385.30674007218
2026-06-11,82763.39146576087,1683.911580233593,79462.98541535309,86063.79751616865
2026-06-12,84862.41543189141,1358.4870679704304,82199.82970520595,87525.00115857687
2026-06-13,82317.20034456332,1687.0538379023187,79010.6355822947,85623.76510683194
