Date,Predicted_Price,Std_unscaled_approx,CI95_lower,CI95_upper
2026-04-28,263.81963884832277,5.067093596671235,253.88831789255363,273.7509598040919
2026-04-29,251.70435754725895,5.062252462885386,241.7825250393544,261.6261900551635
2026-04-30,256.4090879106308,5.1815986982157725,246.25334107978824,266.5648347414733
2026-05-01,251.97293884091232,4.518822038857007,243.11621039220674,260.82966728961793
2026-05-02,249.68242738731783,5.145993890093958,239.5964646980705,259.76839007656514
2026-05-03,248.8064018505346,5.11298659865389,238.785132263737,258.8276714373322
2026-05-04,249.03705360691697,4.473512753913056,240.2691297248668,257.80497748896715
2026-05-05,259.7741871873656,4.525300380648023,250.9047614220701,268.64361295266116
2026-05-06,256.1642222339676,4.887129626317321,246.585624178607,265.7428202893283
2026-05-07,248.20782585766688,4.731226964764801,238.9347914040431,257.48086031129066
2026-05-08,261.64294690636797,4.893000593389818,252.0528419669908,271.23305184574514
2026-05-09,264.1217619038561,5.1657002545701936,253.99717544996915,274.2463483577431
2026-05-10,259.2793110128942,5.341061116365786,248.81102358558996,269.74759844019843
2026-05-11,258.63160429557774,4.857810036069665,249.11047158114397,268.1527370100115
2026-05-12,245.85934632918816,4.411596260548656,237.21277654418122,254.5059161141951
2026-05-13,253.65274611966038,4.892718632471205,244.06319381352876,263.242298425792
2026-05-14,259.55150758627116,4.620531232480296,250.49543278116732,268.607582391375
2026-05-15,248.54820289865154,5.111746260297867,238.5293643303604,258.56704146694267
2026-05-16,251.3224665891064,4.589946680577217,242.32633640421588,260.3185967739969
2026-05-17,263.04848732335034,4.693632980299345,253.84913572531423,272.24783892138646
2026-05-18,250.26709845817174,4.8562544229193705,240.74901468948644,259.78518222685705
2026-05-19,252.45735542404668,5.079078384141678,242.5025447164731,262.41216613162027
2026-05-20,247.76602013554816,4.834684412645451,238.2902128101459,257.24182746095045
2026-05-21,255.6874997076809,4.65387504234549,246.56607223613392,264.8089271792279
2026-05-22,259.6412870327403,4.918960310293929,250.00030198318223,269.2822720822984
2026-05-23,253.63000384721113,5.026593097257059,243.77806241164964,263.4819452827726
2026-05-24,243.668857614613,5.517510714242668,232.85473533038348,254.4829798988425
2026-05-25,248.1486372396281,3.912791221393652,240.47970736667205,255.81756711258416
2026-05-26,252.17639874980102,5.370676186206236,241.65006685220987,262.7027306473922
2026-05-27,252.87172210005815,5.027474225127726,243.0180536856044,262.7253905145119
